plate,mjd,fiberid,fibermag_r,petromag_r,z
2650,54505,411,17.40982,15.78313,0.06728814
2495,54175,49,18.32805,17.34798,0.08599104
2771,54527,460,16.50854,14.21326,0.02797523
2774,54534,584,18.23644,16.86914,0.09915778
2771,54527,287,16.87267,16.01654,0.05983795
2778,54539,468,18.79035,17.59809,0.06077261
2499,54176,166,18.35858,16.71771,0.08183054
2778,54539,362,16.65009,15.41895,0.06024053
2644,54210,569,16.99355,15.8008,0.05203031
2657,54502,291,17.16668,15.85772,0.06430621
2651,54507,321,18.58352,17.59944,0.08098613
2779,54540,602,18.28924,17.50336,0.09856389
2430,53815,167,18.5702,17.4409,0.09268904
2594,54177,622,16.68899,14.90445,0.05681
2494,54174,453,17.62923,16.27463,0.08744681
2764,54535,406,18.11026,17.08187,0.04392375
2605,54484,41,17.98477,15.89913,0.07128827
2368,53758,18,16.84738,15.17105,0.05036817
2484,54144,256,17.72968,16.41146,0.06730514
2500,54178,77,17.50414,16.38102,0.06571285
2596,54207,150,18.11008,16.64005,0.09306693
2502,54180,9,17.36786,16.23749,0.07170155
2507,53876,294,17.68945,16.68833,0.06308711
2598,54232,6,16.95598,15.1018,0.06939892
2599,54234,185,18.13751,16.94385,0.09062212
2654,54231,18,16.55537,14.28734,0.02698247
2769,54527,310,16.69669,15.2262,0.05596226
2770,54510,308,17.88139,16.76327,0.07119118
2771,54527,320,17.83525,16.27841,0.06000999
2774,54534,86,17.74377,16.84565,0.09023039
2485,54176,19,18.04243,16.92714,0.06666906
2599,54234,52,18.09101,17.00166,0.06703545
2601,54144,286,17.89727,16.71652,0.0871129
2485,54176,11,18.15289,17.1799,0.08196466
2490,54179,272,17.02977,15.87993,0.09092733
2604,54484,13,17.21442,15.45136,0.08506961
2482,54175,490,17.77394,16.50705,0.08084156
2603,54479,316,17.47271,15.85062,0.07915756
2504,54179,76,16.22517,14.59978,0.03163891
2602,54149,120,18.4244,17.50797,0.08000153
2602,54149,588,18.24061,17.2999,0.07905214
2769,54527,33,18.12757,17.09213,0.07019833
2506,54179,550,16.17376,14.48519,0.02607718
2509,54180,429,16.39867,14.78241,0.01941439
2509,54180,435,18.14933,16.99736,0.06909135
2479,54174,572,16.20434,14.43766,0.03763103
2484,54144,137,18.45599,17.56479,0.09938332
2507,53876,43,17.01828,14.99374,0.02125573
2778,54539,196,16.81021,15.07003,0.03290986
2782,54592,74,18.35756,17.41961,0.07397328
2434,53826,382,16.85677,15.36456,0.05845689
2509,54180,339,17.16151,15.7683,0.04878797
2617,54502,124,17.73585,16.95033,0.09759013
2745,54231,446,16.88154,14.99744,0.02723553
2757,54509,107,17.7008,16.72293,0.09379688
2478,54097,637,17.58479,16.24308,0.07892957
2511,53882,577,18.38625,17.42839,0.06405288
2425,54139,171,17.63509,16.61446,0.07958192
2609,54476,278,18.44018,17.21647,0.06713039
2613,54481,276,17.43127,16.44051,0.07377169
612,52079,280,17.51472,16.23429,0.06764822
2435,53828,69,17.98397,16.33136,0.07150972
2507,53876,426,17.66008,16.52095,0.08069937
2644,54210,350,17.9656,16.36787,0.09282326
2643,54208,618,18.12345,16.56666,0.0812437
2770,54510,398,18.00448,16.58675,0.0825539
2769,54527,614,17.04873,15.26913,0.06278388
2778,54539,381,17.1826,14.8973,0.05534817
2778,54539,438,17.06934,15.69748,0.05833043
2616,54499,119,17.82695,16.80774,0.06552097
2778,54539,467,17.84304,16.89885,0.06042119
2782,54592,640,17.57465,16.23635,0.05085949
2756,54508,25,16.85845,15.11555,0.06119706
2777,54554,626,16.60404,14.54902,0.05763482
2795,54563,8,17.34981,15.85729,0.07947608
2505,53856,117,16.14236,14.48442,0.03056722
2655,54184,205,17.07117,15.61196,0.03707662
2655,54184,122,17.37219,15.76418,0.08504234
2657,54502,124,16.90139,14.78047,0.02286229
2661,54505,266,17.82911,16.63625,0.08252022
2769,54527,588,17.83425,16.09905,0.06280721
2611,54477,635,17.93517,16.42513,0.07470185
2608,54474,495,16.80573,15.27997,0.02425218
2512,53877,357,16.86879,15.63499,0.06750741
2512,53877,512,16.96553,15.25949,0.05138513
2756,54508,421,16.99864,15.19521,0.05726983
2763,54507,477,17.62661,15.95647,0.07170135
2763,54507,484,16.56782,14.74107,0.0365725
2598,54232,320,18.54405,17.04386,0.0624694
2505,53856,276,17.96929,16.69216,0.08631291
2510,53877,170,18.78085,17.81955,0.08664677
2655,54184,145,16.36214,14.14676,0.04389614
2766,54242,212,18.65522,17.95292,0.08294065
2660,54504,137,17.89479,16.61161,0.09781195
2665,54232,100,16.92357,15.04703,0.07186806
2783,54524,293,16.82673,14.95914,0.02880724
2766,54242,512,17.37112,16.00743,0.09156949
2776,54554,364,17.84123,16.65108,0.07191897
2497,54154,268,17.66729,16.2255,0.09431928
610,52056,34,17.32558,15.46104,0.07020211
2497,54154,187,17.58794,16.34472,0.07627424
2661,54505,178,18.79092,17.77822,0.08634773
2597,54231,584,17.16435,15.68652,0.06913697
2662,54505,434,16.8217,15.61098,0.07271841
2666,54230,108,16.399,14.65822,0.02817506
2784,54529,300,17.08088,15.71568,0.06304128
2784,54529,42,18.31503,17.01774,0.07158075
2785,54537,160,17.2509,16.00044,0.06673742
2510,53877,455,18.3527,17.32458,0.08710524
2783,54524,191,17.26131,15.65642,0.06381468
2783,54524,109,17.01211,15.57202,0.0739753
2742,54233,332,17.7514,16.21799,0.06605147
2783,54524,75,17.88826,16.75024,0.06209695
2784,54529,404,18.3735,17.12672,0.06398298
2785,54537,472,17.52137,16.15127,0.06646964
2785,54537,79,17.97916,16.76951,0.09007663
2785,54537,25,17.47628,16.14219,0.06292166
2786,54540,499,17.60954,16.35505,0.05782829
2655,54184,428,15.93527,14.25545,0.04559377
2743,54259,334,16.52386,14.66822,0.02257027
2786,54540,583,17.42724,15.6692,0.07424787
2747,54233,346,17.82276,16.39291,0.09329954
2747,54233,491,17.49097,16.13212,0.09506586
2752,54533,488,17.9755,17.06291,0.09114524
2753,54234,465,18.35452,17.49582,0.07450173
2660,54504,378,18.244,16.97518,0.09122293
2526,54582,406,17.79692,16.42337,0.07618287
2662,54505,380,18.51274,17.1411,0.09030386
2664,54524,404,18.47456,17.16152,0.09500397
2787,54552,391,17.73265,15.84091,0.07017514
2787,54552,382,17.45801,16.3843,0.07055681
2495,54175,217,17.0977,15.65818,0.07989776
2611,54477,220,17.67139,16.35688,0.06794675
2611,54477,95,17.96194,16.87767,0.084175
2495,54175,228,16.86342,15.6396,0.07199899
2607,54184,179,17.63771,16.20853,0.07377474
2750,54242,305,17.32571,15.67047,0.05764414
2752,54533,161,17.99475,17.08332,0.08408038
2742,54233,352,18.11943,16.49197,0.05583545
2743,54259,345,17.27189,15.76885,0.05910914
2747,54233,492,17.65694,16.42321,0.0956957
2423,54149,570,16.96861,15.76255,0.0660819
2426,53795,525,17.6368,16.30097,0.09788529
2641,54230,293,17.95321,16.8845,0.06025986
2747,54233,371,17.27376,15.12603,0.05361396
2422,54096,16,17.60593,16.10557,0.09307431
2756,54508,207,18.16519,17.09588,0.06370784
2756,54508,201,17.91696,16.24614,0.06322263
2520,54584,350,17.40194,15.54786,0.03451183
2420,54086,229,18.91582,17.47627,0.08221237
2420,54086,544,18.13299,17.13748,0.07864015
2523,54572,397,18.42559,17.48915,0.07225299
2429,53799,271,17.48755,16.39481,0.08791281
2529,54585,538,17.99487,16.69659,0.09921806
2642,54232,320,17.73984,16.39919,0.08823643
2642,54232,226,17.46249,16.37899,0.07575055
2642,54232,143,17.9367,16.63778,0.08697829
2756,54508,41,17.6624,15.45294,0.08186638
2760,54506,225,17.56439,15.9062,0.05392253
2760,54506,193,17.23328,15.75155,0.05459581
2760,54506,166,16.59622,14.35452,0.05361164
2588,54174,407,18.15426,16.83531,0.07192891
2503,53856,3,18.49249,17.20165,0.06773151
2516,54241,617,17.57795,15.73903,0.09569592
2523,54572,585,17.91081,16.92985,0.06851062
2607,54184,308,17.95458,16.71686,0.09504401
515,52051,622,17.21049,15.42153,0.07642388
2616,54499,492,17.09663,15.80961,0.04715385
2641,54230,387,18.17234,16.83676,0.08670254
2641,54230,432,17.40627,16.32443,0.08723713
2755,54507,427,17.02146,15.20881,0.07166053
515,52051,588,18.28732,17.25324,0.080815
2480,53851,547,16.74897,14.88125,0.02009348
2756,54508,638,16.86455,14.98997,0.06150958
2762,54533,389,17.21316,15.7416,0.05734449
2480,53851,459,17.5166,16.136,0.05697501
2531,54572,200,16.43985,14.34808,0.03314357
2777,54554,552,17.89949,16.82198,0.05529914
2779,54540,438,17.72746,16.06569,0.04572504
2644,54210,376,17.72695,16.51046,0.08072431
2491,53855,516,17.53089,16.13212,0.0530494
2482,54175,43,18.0467,17.15632,0.0852152
2588,54174,286,17.02853,15.40478,0.08268333
2528,54571,25,18.01815,16.66295,0.09423339
2494,54174,297,16.86068,15.51802,0.06870212
2531,54572,431,18.37411,17.22571,0.09946562
2618,54506,425,18.00951,16.81053,0.06886924
2756,54508,455,18.01357,16.91124,0.07408125
2586,54169,419,17.46581,15.80606,0.08446283
2440,53818,216,18.52706,17.62933,0.08583882
2579,54068,162,17.92468,16.7255,0.0879037
2581,54085,115,17.77669,15.96159,0.07716866
2487,53852,173,18.33178,17.26768,0.06786261
2487,53852,116,17.08006,15.66778,0.06805801
2592,54178,359,17.9341,16.77264,0.08221809
2591,54140,288,17.78483,16.57508,0.05534741
2499,54176,61,17.84702,16.78985,0.08081246
2487,53852,304,18.63977,17.74748,0.07126172
2583,54095,298,18.16706,16.85147,0.07561149
2583,54095,514,17.21992,15.68501,0.07617054
2426,53795,35,18.01623,16.84517,0.05773797
2583,54095,551,17.60118,16.31793,0.07560784
2585,54097,148,16.91653,15.18461,0.0749862
2585,54097,109,18.94779,17.71087,0.07079819
2438,54056,225,16.8858,15.64056,0.07736127
2589,54174,542,17.02365,14.65848,0.02738499
2480,53851,321,17.41504,16.05331,0.05841453
2591,54140,356,16.85476,14.92605,0.02545251
2485,54176,447,18.46645,17.56312,0.08670227
2581,54085,401,17.99537,16.7372,0.05073953
2434,53826,113,16.54798,15.03665,0.02806838
2591,54140,412,16.7522,14.90925,0.02662828
2479,54174,54,18.13889,16.8229,0.08268018
2502,54180,242,17.35689,15.901,0.09703913
2506,54179,251,18.23257,17.15409,0.09114507
2509,54180,87,16.55062,14.54764,0.04173081
2596,54207,491,17.66067,16.55735,0.0762573
280,51612,175,17.48453,16.09662,0.06359849
2605,54484,180,18.60066,17.44903,0.08449165
2755,54507,290,18.47328,17.38453,0.09660146
792,52353,622,16.88433,15.46156,0.0599519
2760,54506,42,16.93621,15.61128,0.05376817
2884,54526,148,18.07788,16.99286,0.0565941
610,52056,30,16.26923,14.59717,0.03053377
610,52056,202,18.4703,17.66939,0.06769489
2760,54506,169,16.58666,14.84415,0.05370238
2760,54506,180,16.64601,14.88747,0.05283639
2761,54534,221,16.65109,14.63145,0.04882787
2599,54234,104,17.31253,15.53031,0.07000136
2759,54534,117,18.38886,17.39334,0.0688683
2618,54506,522,16.00315,14.37266,0.03038305
612,52079,144,17.30516,15.63146,0.06799807
2761,54534,342,16.50214,14.59844,0.05134078
2761,54534,428,17.87992,16.57822,0.07377395
2761,54534,501,18.00475,16.78207,0.09315726
2775,54535,250,17.8028,16.67558,0.09262738
792,52353,488,16.59794,15.20206,0.03847924
2599,54234,621,17.14668,15.11702,0.06630149
2755,54507,324,15.74884,14.02028,0.02306037
2600,54243,77,18.20975,17.18412,0.06527775
2755,54507,616,18.27777,17.34786,0.07159889
2774,54534,85,17.83929,16.58488,0.09669009
2601,54144,142,17.61532,16.40245,0.06527594
2768,54265,240,17.78642,16.58318,0.07402683
2522,54570,207,17.07445,15.37773,0.03984496
2767,54243,495,17.79422,16.27751,0.08072478
2531,54572,356,17.88407,16.54075,0.09256322
2604,54484,161,16.96829,15.14413,0.07211582
613,52345,465,17.68221,16.16207,0.0745001
2743,54259,226,18.25682,16.99568,0.09176009
1698,53146,273,17.44761,16.38355,0.0705534
1698,53146,82,17.80807,16.44241,0.09346107
1801,54156,312,17.80488,16.61254,0.07639375
2742,54233,21,19.0271,17.58456,0.09703831
1800,53884,137,18.97691,17.60106,0.08744306
2744,54272,196,17.8224,16.73624,0.07573614
2744,54272,480,17.91514,16.83443,0.08186543
2602,54149,328,17.56855,16.01587,0.08207741
1698,53146,237,16.84542,15.08541,0.07145085
1798,53851,607,18.42014,17.37752,0.08762626
2747,54233,6,18.82816,17.78471,0.09302811
2752,54533,213,18.16318,17.09368,0.07119492
1698,53146,427,17.83912,16.25809,0.07145035
2748,54234,400,18.19592,17.22305,0.05537096
2522,54570,369,16.34817,14.27747,0.03367431
2521,54538,479,17.01762,15.08915,0.07306781
2530,53881,465,17.19238,15.14012,0.05043335
2533,54585,23,18.99597,17.77875,0.08522696
2533,54585,517,18.53241,17.40771,0.08634449
2533,54585,634,18.12718,16.70389,0.08061257
2751,54243,315,17.8634,16.81033,0.07161016
2579,54068,238,18.61174,17.71231,0.07668834
2587,54138,21,17.8838,16.25266,0.07803386
280,51612,536,17.44765,15.71852,0.07272039
2520,54584,263,17.78156,16.24619,0.07186251
2750,54242,22,18.64829,17.75509,0.07143019
2581,54085,639,16.74641,14.92973,0.05089116
2754,54240,180,17.59746,16.0115,0.07350827
2516,54241,169,18.60839,17.34772,0.08321498
2516,54241,60,17.74932,16.3272,0.08255512
1698,53146,37,16.90644,15.24594,0.02206714
2744,54272,437,17.27005,15.64231,0.04180581
2583,54095,610,17.87714,16.16607,0.08528461
2750,54242,346,16.76206,15.41755,0.04647487
2532,54589,73,17.03823,15.13713,0.03173922
2748,54234,413,17.4482,15.75476,0.09954715
2742,54233,457,17.36663,16.04897,0.09642669
2763,54507,294,17.77732,16.7677,0.08125357
2750,54242,416,17.1447,15.69508,0.07414218
2517,54567,192,17.87575,16.32564,0.07088641
2519,54570,111,18.11921,17.74729,0.09668969
2519,54570,479,18.48534,17.45378,0.07271695
2521,54538,207,16.7897,14.688,0.03340936
2582,54139,593,17.34244,15.96385,0.07569302
2586,54169,496,17.66491,16.59185,0.08335387
2528,54571,460,17.59201,15.90821,0.07931966
2578,54093,369,18.13047,16.96208,0.08259029
2480,53851,45,18.57311,17.68551,0.08905546
2578,54093,561,16.88184,14.32996,0.05135375
2580,54092,443,19.15187,17.88685,0.08255613
2581,54085,42,17.35107,16.05232,0.06791934
329,52056,471,16.90995,15.0548,0.02747441
329,52056,455,17.33174,15.72052,0.09227391
2594,54177,55,19.05203,17.6582,0.09286559
2480,53851,312,16.83572,15.09265,0.05074232
2491,53855,14,18.08178,16.80184,0.08717546
1623,53089,142,16.96041,15.40225,0.03753991
2592,54178,581,18.38725,16.86475,0.09480607
840,52374,436,17.43165,15.83615,0.07470036
2483,53852,507,18.27037,17.36169,0.08069761
1194,52703,409,17.38177,16.01134,0.08062441
1194,52703,418,18.03361,16.63971,0.07665811
1741,53052,334,18.35334,17.40837,0.09016892
2483,53852,501,18.12638,17.10351,0.08181693
2487,53852,587,18.36194,17.34431,0.08188195
2584,54153,75,18.22383,17.25416,0.05357379
2578,54093,238,18.60267,17.64948,0.07889085
2506,54179,203,17.99919,16.79335,0.09177775
2483,53852,45,17.21929,15.85828,0.05937998
2487,53852,11,16.6763,15.04335,0.04522004
2491,53855,194,16.87166,15.47971,0.04452222
2508,53875,215,17.45128,16.30372,0.05182775
2483,53852,583,18.00933,16.85918,0.09550758
2573,54061,536,16.52715,14.44641,0.0296702
2579,54068,201,18.01029,16.70794,0.08803814
2487,53852,505,17.88015,16.36535,0.06883431
2584,54153,375,18.09316,17.02912,0.07618844
2483,53852,446,18.67672,17.52353,0.08414235
2587,54138,60,17.88493,16.53355,0.07177877
2434,53826,237,18.08515,16.51625,0.02857126
2591,54140,5,17.71005,16.14794,0.09962462
1792,54270,433,17.41973,15.64451,0.08078654
281,51614,277,17.29505,15.47199,0.0702021
2605,54484,425,17.50921,16.10274,0.08456947
2601,54144,525,17.43942,16.23922,0.06056819
2601,54144,528,17.73399,16.88891,0.08014693
2601,54144,563,17.60118,16.12715,0.07644597
794,52376,588,17.25829,15.77128,0.07286085
614,53437,319,17.60353,16.30018,0.0656718
623,52051,104,18.22617,17.1688,0.08933472
623,52051,208,18.0448,16.96421,0.08517013
2884,54526,466,16.80947,15.13617,0.05509335
1790,53876,214,18.57028,17.50698,0.06988273
280,51612,412,17.18393,15.50194,0.07265908
612,52079,156,16.97628,14.6914,0.06775741
280,51612,450,18.22303,17.37859,0.07446334
2599,54234,220,17.79618,16.22471,0.06864815
613,52345,137,17.46564,15.6595,0.0782294
613,52345,520,17.53367,15.68315,0.07010611
2599,54234,137,18.7264,17.62374,0.06924021
2599,54234,3,18.62936,17.81605,0.07075984
2602,54149,283,17.60411,16.38066,0.06775431
2512,53877,23,18.20823,16.85935,0.09667394
2791,54556,458,17.96343,16.80445,0.06773265
2599,54234,315,17.28352,15.40578,0.04587528
2605,54484,268,18.04707,16.94802,0.08294411
612,52079,629,17.23234,15.45387,0.05730791
350,51691,57,16.94548,14.88393,0.08001013
350,51691,49,17.77853,16.5084,0.08207056
352,51694,454,17.77119,16.49325,0.08067478
350,51691,19,17.90354,16.92175,0.07974605
2605,54484,391,17.79471,16.65323,0.08522323
2605,54484,599,18.15481,16.94147,0.08612736
2603,54479,485,17.55002,15.84355,0.08024583
2605,54484,452,17.24598,15.37995,0.07901306
2611,54477,20,17.23684,15.74102,0.08491885
1699,53148,286,17.0331,15.43003,0.05627835
301,51942,392,17.20436,15.77144,0.07006595
1800,53884,222,18.50233,17.09792,0.05073917
2748,54234,297,18.70215,17.74503,0.08394341
2747,54233,1,18.59359,17.61375,0.08258832
1728,53228,508,17.81406,16.49694,0.07185685
2753,54234,131,18.07987,17.09879,0.09991498
2523,54572,248,17.64387,16.26798,0.07215229
2746,54232,145,17.33716,16.0588,0.03907594
2373,53768,332,18.24752,17.05784,0.07847075
2488,54149,409,18.01066,16.44435,0.09061768
2423,54149,104,17.73483,15.90938,0.08141877
2428,53801,291,18.27254,17.21099,0.0992193
2430,53815,225,16.90166,15.15681,0.06010935
2750,54242,173,17.55448,16.15441,0.07615985
2752,54533,114,17.46855,16.19027,0.08143631
2516,54241,181,17.51475,16.32432,0.08167107
269,51910,553,18.16163,17.09596,0.09711574
665,52168,40,16.61234,14.03902,0.0528776
662,52147,633,16.53735,15.11695,0.04152399
1800,53884,22,17.52565,16.18674,0.0749575
666,52149,65,16.36738,14.38737,0.0488264
476,52314,374,16.44953,14.7544,0.02544205
285,51930,619,17.61798,16.62813,0.08188177
668,52162,308,17.5024,16.25453,0.06982373
663,52145,567,17.90182,16.88895,0.07795771
428,51883,327,18.26057,16.88647,0.08523818
2581,54085,149,16.32028,14.24049,0.02555185
2589,54174,63,17.74543,16.01529,0.04323632
2423,54149,253,17.75019,16.00167,0.07554082
2424,54448,249,16.65841,15.32311,0.0657225
290,51941,618,16.7038,15.11534,0.04634102
2436,54054,110,16.44119,14.41717,0.0285973
2583,54095,67,17.63281,16.72008,0.08495717
286,51999,402,17.66474,16.60819,0.0778308
2579,54068,535,18.043,17.06756,0.07743541
1699,53148,255,17.9958,16.45589,0.08793255
1759,53081,518,17.47017,15.79285,0.06443187
1759,53081,524,17.72858,16.49189,0.08809685
1760,53086,381,17.28271,15.5362,0.06388172
1760,53086,463,17.69021,16.45024,0.04537092
1743,53054,445,18.36379,17.34189,0.07488476
1744,53055,452,17.70023,16.27706,0.08194093
1744,53055,528,16.73749,14.81229,0.04273634
2586,54169,158,16.79347,14.96359,0.02994028
2586,54169,157,17.10527,15.23857,0.02719035
2588,54174,292,18.1501,17.32511,0.07022572
2586,54169,611,18.25914,17.12377,0.07010665
2590,54175,250,16.80212,15.16084,0.08155341
2573,54061,186,18.73693,17.66731,0.09713707
2575,54085,309,17.65342,16.31406,0.06773219
2576,54086,516,17.33087,15.65772,0.06713077
2580,54092,477,17.24503,15.9334,0.05161063
2570,54081,447,17.78323,16.58754,0.05292179
2576,54086,355,18.00986,16.8385,0.08000728
870,52325,368,16.51141,14.97445,0.02559023
874,52338,203,17.36908,15.97231,0.06270124
328,52282,129,17.71841,16.67155,0.06326152
329,52056,375,17.91489,16.78759,0.07191934
1229,52723,114,17.4532,16.47372,0.06368094
1229,52723,118,18.18717,17.38107,0.08000079
841,52375,501,18.2409,17.01485,0.07338291
1229,52723,226,18.46562,16.98253,0.08887927
826,52295,167,17.28137,15.87695,0.08225418
841,52375,445,16.64226,14.04498,0.03839788
840,52374,185,18.56516,17.58241,0.07612348
1229,52723,333,16.71233,15.27549,0.03540448
328,52282,622,18.11163,17.01029,0.07974598
329,52056,421,17.74132,16.16309,0.07787985
756,52577,195,18.35262,17.4016,0.06191215
891,52584,428,17.55932,16.11469,0.08306885
943,52376,232,18.69151,17.67463,0.07656969
328,52282,205,16.95657,14.32805,0.06150368
329,52056,318,16.76784,15.81549,0.05475302
840,52374,44,18.17759,17.08066,0.07501374
283,51959,296,18.15918,16.87899,0.07779853
826,52295,232,17.89857,16.84745,0.09741877
841,52375,382,18.40076,17.49112,0.07524665
327,52294,147,18.46968,17.49703,0.09974085
327,52294,149,18.24889,17.2499,0.09963854
840,52374,430,17.63687,15.82572,0.0761827
2588,54174,195,17.96117,16.8285,0.08201783
2577,54086,214,17.69874,16.09367,0.0978285
2082,53358,331,18.28751,16.6302,0.06767307
1159,52669,133,16.34786,14.9136,0.04110673
2584,54153,35,18.21033,16.91997,0.07805949
